form	lemma	upos	freq.samp	errtype	is_correct	BAMTINOF
bibóknét	bibóknét	PROPN	1	lemma	FALSE	
kegyencze	kegyencze	PROPN	1	lemmupos	FALSE	
sirnak	sirnak	NOUN	1	lemmupos	FALSE	
utána	utána	ADV	1	upos	FALSE	
tiszta	tiszta	ADJ	3	correct	TRUE	
alkalomszerüleg	alkalomszerüleg	NOUN	1	lemmupos	FALSE	
errefelé	errefelé	PRON	1	features	FALSE	
siettek	siet	VERB	1	features	FALSE	
bibók	bibó	PROPN	1	lemma	FALSE	
ki	ki	ADP	10	correct	TRUE	
hazardériával	hazardéria	NOUN	1	features	FALSE	
elmondani	elmond	VERB	2	correct	TRUE	
készitésével	készitése	NOUN	1	lemma	FALSE	
homeopathiának	homeopathiá	NOUN	1	lemma	FALSE	
megirt	megirt	VERB	1	upos	FALSE	
adná	ad	VERB	2	correct	TRUE	
eddig	eddig	PRON	1	features	FALSE	
úgy	úgy	PRON	1	features	FALSE	
tanító	tanító	ADJ	1	upos	FALSE	
márvány	márvány	NOUN	2	correct	TRUE	
facsarította	facsarítot	VERB	1	lemma	FALSE	
ultima	ultima	NOUN	1	upos	FALSE	
iván	iván	PROPN	2	correct	TRUE	
borúlt	borúlt	ADJ	1	lemmupos	FALSE	
valami	valami	NOUN	3	correct	TRUE	
kocsi	kocsi	NOUN	2	correct	TRUE	
tőle	ő	PRON	2	correct	TRUE	
kerülte	kerül	VERB	2	correct	TRUE	
ott	ott	PRON	10	features	FALSE	
előjökbe	előjökbe	ADJ	1	upos	FALSE	
ancsa	ancsa	PROPN	2	correct	TRUE	
csillag	csillag	NOUN	2	lemmupos	FALSE	
csókoltame	csókoltame	VERB	1	upos	FALSE	
halljae	halljae	PROPN	1	upos	FALSE	
más	más	NOUN	5	upos	FALSE	
elmulik	elmulik	VERB	2	correct	TRUE	
s	s	CONJ	45	correct	TRUE	
gyermek	gyermek	NOUN	4	correct	TRUE	
láttam	lát	VERB	2	correct	TRUE	
leánya	leány	NOUN	2	correct	TRUE	
akarok	akar	VERB	2	correct	TRUE	
mindenfelé	mindenfelé	PRON	1	features	FALSE	
valami	valami	NOUN	3	upos	FALSE	
vagy	vagy	CONJ	10	correct	TRUE	
mindez	mindez	ADV	1	upos	FALSE	
feketeruhás	feketeruhás	NOUN	1	upos	FALSE	
rózsásra	rózsás	NOUN	1	upos	FALSE	
hirét	hire	NOUN	1	lemma	FALSE	
nagysádtokat	nagysádt	NOUN	1	lemma	FALSE	
!...	!...	Punct	2	correct	TRUE	
amiért	amiért	PRON	1	lemma	FALSE	
fedett	fedett	ADJ	1	lemmupos	FALSE	
szive	szive	NOUN	1	lemma	FALSE	
föl	föl	ADP	4	correct	TRUE	
in	in	NOUN	1	upos	FALSE	
sürgeté	sürget	NOUN	1	upos	FALSE	
felette	felette	ADJ	1	lemmupos	FALSE	
vala	vala	VERB	1	upos	FALSE	
elveszitettem	elveszitesz	VERB	1	lemma	FALSE	
e	e	ADV	4	correct	TRUE	
kezdék	kezdék	VERB	1	features	FALSE	
szégyenli	szégyenli	ADJ	1	upos	FALSE	
igy	igy	NOUN	1	upos	FALSE	
?	?	Punct	50	correct	TRUE	
papagálylyal	papagályy	NOUN	1	lemma	FALSE	
igy	igy	ADV	1	lemmupos	FALSE	
érdekeseket	érdekes	NOUN	1	upos	FALSE	
igazat	1	ADJ	1	upos	FALSE	
fogunk	fog	VERB	1	upos	FALSE	
jobban	jobban	ADV	4	correct	TRUE	
nála	ő	PRON	2	correct	TRUE	
dacára	dacára	ADP	1	lemmupos	FALSE	
te	te	PRON	6	correct	TRUE	
meg	meg	CONJ	3	correct	TRUE	
vannake	vannake	PROPN	1	upos	FALSE	
aprónkint	aprónkint	NOUN	1	upos	FALSE	
fösti	fösti	ADJ	1	lemmupos	FALSE	
megkockáztatni	megkockázik	VERB	1	lemma	FALSE	
oda	oda	PRON	1	features	FALSE	
elmentek	elmegy	VERB	1	features	FALSE	
von	von	VERB	1	upos	FALSE	
épen	ép	ADJ	2	lemmupos	FALSE	
föl	föl	ADP	1	upos	FALSE	
akart	akar	VERB	4	correct	TRUE	
”	”	Punct	8	correct	TRUE	
asszony	asszony	NOUN	5	correct	TRUE	
poetisch	poetisch	NOUN	1	upos	FALSE	
rendesen	rendes	ADJ	1	lemmupos	FALSE	
ur	ur	NOUN	5	correct	TRUE	
uram	úr	NOUN	2	correct	TRUE	
fölföltünni	fölföltün	VERB	1	lemma	FALSE	
arczát	arcza	NOUN	1	lemma	FALSE	
le	le	ADP	4	correct	TRUE	
megszólitsone	megszólitso	VERB	1	lemmupos	FALSE	
mikor	mikor	PRON	8	features	FALSE	
akkor	akkor	PRON	2	features	FALSE	
némi	némi	ADV	2	correct	TRUE	
tanusitottam	tanusitot	VERB	1	lemma	FALSE	
dülte	dül	VERB	1	lemmupos	FALSE	
jer	jön	VERB	3	correct	TRUE	
vallja	vall	VERB	1	features	FALSE	
reggeli	reggeli	NOUN	1	upos	FALSE	
;	;	Punct	11	correct	TRUE	
veszszünk	veszsz	VERB	1	lemma	FALSE	
ratio	ratio	NOUN	1	upos	FALSE	
ilyesmi	ilyesmi	ADJ	1	upos	FALSE	
könyüi	könyüi	ADJ	1	lemmupos	FALSE	
kétségbeejt.	kétségbeejt.	NOUN	1	tokenization	FALSE	
bámult	bámul	VERB	2	correct	TRUE	
kocsis	kocsis	ADJ	1	upos	FALSE	
szoritá	szori	ADJ	1	lemmupos	FALSE	
...	...	Punct	34	correct	TRUE	
papirt	papirt	NOUN	1	lemma	FALSE	
be	be	ADP	2	correct	TRUE	
szoritván	szoritván	NOUN	1	lemmupos	FALSE	
el	el	ADP	16	correct	TRUE	
igy	igy	ADV	1	upos	FALSE	
husz	husz	NOUN	1	upos	FALSE	
dudorosra	dudoros	NOUN	1	upos	FALSE	
urral	urral	NOUN	1	lemma	FALSE	
oly	oly	ADJ	1	upos	FALSE	
pihent	pihen	VERB	2	lemmupos	FALSE	
megcsókolta	megcsókol	VERB	2	correct	TRUE	
alászolgája	alászolgája	NOUN	1	upos	FALSE	
lassanlassan	lassanlassú	ADJ	1	lemmupos	FALSE	
örökét	öröke	NOUN	1	lemma	FALSE	
mindég	mindig	ADV	2	correct	TRUE	
tán	tá	NOUN	1	lemmupos	FALSE	
voltaképen	voltakép	ADJ	1	lemmupos	FALSE	
neki	neki	ADV	7	lemmupos	FALSE	
ekkor	ekkor	PRON	1	features	FALSE	
oh	oh	INTJ	3	correct	TRUE	
bakator	bakator	NOUN	1	lemmupos	FALSE	
eozinváza	eozinváz	NOUN	1	lemma	FALSE	
ide	ide	PRON	1	features	FALSE	
huszonegyeztek	huszonegyezik	VERB	1	features	FALSE	
észszel	észszel	NOUN	1	lemma	FALSE	
első	egy	ADJ	2	correct	TRUE	
kőszivü	kőszivü	NOUN	1	upos	FALSE	
neme	nem	NOUN	1	lemmupos	FALSE	
világon	világ	NOUN	3	correct	TRUE	
megszoritá	megszori	ADJ	1	lemmupos	FALSE	
ajándékozál	ajándékozál	VERB	1	features	FALSE	
vetették	vesz	VERB	1	lemma	FALSE	
szemét	szem	NOUN	2	correct	TRUE	
örvendjene	örvendjene	VERB	1	upos	FALSE	
érezte	érez	VERB	2	correct	TRUE	
bolond	bolond	ADJ	2	correct	TRUE	
gyürüben	gyürüb	ADJ	1	lemmupos	FALSE	
elmúlt	elmúlik	VERB	2	correct	TRUE	
visszadobja	visszadob	VERB	1	features	FALSE	
odaforrt	odaforrt	ADJ	1	lemmupos	FALSE	
hallotta	hall	VERB	2	correct	TRUE	
ismeré	ismer	ADJ	1	upos	FALSE	
mihaszna	mihaszna	NOUN	1	upos	FALSE	
ilyesmit	ilyesmi	ADJ	2	upos	FALSE	
ki	ki	ADP	1	lemmupos	FALSE	
pöske	pöske	PROPN	3	correct	TRUE	
fogtok	fog	VERB	1	upos	FALSE	
odafönt	odafönt	PRON	1	upos	FALSE	
vagyon	vagyon	NOUN	1	lemmupos	FALSE	
ágoston	ágost	PROPN	1	lemma	FALSE	
hozzá	hozzá	ADP	1	lemmupos	FALSE	
szomoru	szomoru	NOUN	1	upos	FALSE	
hátha	hátha	ADV	4	correct	TRUE	
forditotta	forditot	VERB	1	lemma	FALSE	
akkorra	akkorra	PRON	1	lemma	FALSE	
fejét	fej	NOUN	6	correct	TRUE	
jávor	jávor	PROPN	3	correct	TRUE	
üle	ül	ADP	1	upos	FALSE	
akármily	akármily	ADJ	1	upos	FALSE	
kezdett	kezd	VERB	5	correct	TRUE	
tegnapelőtt	tegnapelőtt	NOUN	1	upos	FALSE	
csapta	csap	VERB	2	correct	TRUE	
szobában	szoba	NOUN	3	correct	TRUE	
karimáju	karimáju	NOUN	1	upos	FALSE	
édes	édes	ADJ	2	correct	TRUE	
változást	változás	NOUN	2	correct	TRUE	
ült	ül	VERB	5	correct	TRUE	
utól	u	PROPN	1	lemmupos	FALSE	
ne	ne	ADV	7	correct	TRUE	
kiáltá	kiáltá	NOUN	1	lemmupos	FALSE	
ilyes	ilyes	ADJ	1	upos	FALSE	
vártam	vár	VERB	1	features	FALSE	
sohasem	sohasem	ADV	2	correct	TRUE	
e	e	ADV	1	upos	FALSE	
leszek	lesz	VERB	3	correct	TRUE	
vad	vad	ADJ	3	correct	TRUE	
volnál	van	VERB	2	correct	TRUE	
egymaga	egymaga	NOUN	1	upos	FALSE	
miként	miként	PRON	1	features	FALSE	
egészet	egész	ADJ	1	upos	FALSE	
klebe	klebe	PROPN	2	correct	TRUE	
ugy	ugy	ADV	1	upos	FALSE	
mondám	monda	NOUN	1	lemmupos	FALSE	
raabe	raa	PROPN	1	lemma	FALSE	
eszébe	ész	NOUN	3	correct	TRUE	
ezért	ezért	PRON	1	features	FALSE	
szentpáli	szentpáli	ADJ	1	upos	FALSE	
mintha	mintha	CONJ	6	correct	TRUE	
igyekezzék	igyekszik	VERB	1	features	FALSE	
hívott	hívott	ADJ	1	lemmupos	FALSE	
kérdi	kérd	VERB	3	correct	TRUE	
sehol	sehol	PRON	2	features	FALSE	
azonban	azonban	CONJ	4	correct	TRUE	
gertrud	gertrud	PROPN	4	correct	TRUE	
látta	lát	VERB	4	correct	TRUE	
farbenharmonie	farbenharmonie	PROPN	1	upos	FALSE	
kárász	kárász	NOUN	1	upos	FALSE	
sietnek	siet	VERB	2	correct	TRUE	
így	így	PRON	2	features	FALSE	
mely	amely	PRON	3	correct	TRUE	
találta	talál	VERB	3	correct	TRUE	
ingoványos	ingoványos	ADJ	2	correct	TRUE	
nyugtatni	nyugszik	VERB	1	lemma	FALSE	
ujra	ujra	NOUN	1	upos	FALSE	
miután	miután	PRON	1	upos	FALSE	
gyógyitják	gyógyitják	VERB	1	features	FALSE	
sivatag	sivatag	NOUN	1	upos	FALSE	
hogy	hogy	PRON	3	correct	TRUE	
aztán	aztán	PRON	7	upos	FALSE	
kezét	kéz	NOUN	2	correct	TRUE	
melyek	amely	PRON	2	correct	TRUE	
keed	ke	VERB	1	lemmupos	FALSE	
egyszerre	egyszerre	ADV	5	correct	TRUE	
nőnek	nő	NOUN	2	correct	TRUE	
rajta	ő	PRON	5	correct	TRUE	
szent	szent	NOUN	1	upos	FALSE	
virrasztott	virraszt	VERB	2	correct	TRUE	
beálla	beáll	NOUN	1	upos	FALSE	
kezébe	kéz	NOUN	2	correct	TRUE	
kereste	keres	VERB	2	correct	TRUE	
elfoglalá	elfoglalá	ADV	1	lemmupos	FALSE	
addig	addig	PRON	1	features	FALSE	
volna	volna	VERB	8	upos	FALSE	
sőt	sőt	CONJ	3	correct	TRUE	
bölcsek	bölcs	ADJ	1	upos	FALSE	
ennyire	ennyire	PRON	1	features	FALSE	
odakinn	odakinn	PRON	1	upos	FALSE	
magokat	mag	NOUN	1	lemmupos	FALSE	
elnémula	elnémula	NOUN	1	lemma	FALSE	
állatja	állat	ADJ	1	upos	FALSE	
igy	igy	PROPN	1	lemmupos	FALSE	
fogom	fog	VERB	1	upos	FALSE	
miért	miért	PRON	3	correct	TRUE	
ugyanebben	ugyanez	ADV	1	upos	FALSE	
és	és	CONJ	54	correct	TRUE	
szinfalak	szinfala	NOUN	1	lemma	FALSE	
kláris	kláris	ADJ	1	upos	FALSE	
végig	vég	NOUN	1	lemmupos	FALSE	
pedig	pedig	CONJ	6	correct	TRUE	
érzületü	érzületü	NOUN	1	upos	FALSE	
“	“	Punct	6	correct	TRUE	
úr	úr	NOUN	2	correct	TRUE	
,	,	Punct	437	correct	TRUE	
!	!	Punct	56	correct	TRUE	
kiváncsiságból	kiváncsiság	PROPN	1	lemmupos	FALSE	
fogja	fog	VERB	1	upos	FALSE	
akarom	akar	VERB	2	correct	TRUE	
eleven	eleven	ADJ	3	correct	TRUE	
efféle	efféle	ADJ	1	upos	FALSE	
máskor	máskor	PRON	1	upos	FALSE	
zsolnayféle	zsolnayféle	PROPN	1	upos	FALSE	
asszonyi	asszonyi	ADJ	3	correct	TRUE	
épiteni	épite	VERB	1	lemma	FALSE	
reá	reá	ADP	1	lemmupos	FALSE	
történteket	történt	ADJ	1	lemmupos	FALSE	
számu	számu	NOUN	1	upos	FALSE	
pénzed	pénz	NOUN	2	correct	TRUE	
?..	?..	Punct	1	tokenization	FALSE	
kapus	kapus	NOUN	1	lemmupos	FALSE	
köszörűlhetni	köszörűlhet	VERB	1	lemma	FALSE	
compagnonja	compagnonja	PROPN	1	lemmupos	FALSE	
bizony	bizony	ADV	5	correct	TRUE	
elégedve	elégszik	ADV	2	correct	TRUE	
.	.	Punct	301	correct	TRUE	
pesztonka	pesztonka	NOUN	2	correct	TRUE	
ignácz	ignácz	PROPN	2	correct	TRUE	
vivmányai	vivmánya	NOUN	1	lemma	FALSE	
“	“	NOUN	5	upos	FALSE	
azóta	azóta	PRON	1	features	FALSE	
fölszaladt	fölszaladt	ADJ	1	lemmupos	FALSE	
lenni	lesz	VERB	5	correct	TRUE	
de	de	CONJ	23	correct	TRUE	
mig	mig	ADV	3	correct	TRUE	
fogok	fog	VERB	1	upos	FALSE	
szóla	szól	NOUN	1	upos	FALSE	
soká	soká	ADV	1	correct	TRUE	
kiván	kiván	NOUN	1	upos	FALSE	
fölfedezgeté	fölfedezget	ADJ	1	lemmupos	FALSE	
lelki	lelki	ADJ	2	correct	TRUE	
ereszsze	ereszsze	NOUN	1	lemmupos	FALSE	
:	:	Punct	25	correct	TRUE	
beszólittatá	beszólittatá	NOUN	1	lemmupos	FALSE	
rosz	rosz	ADJ	2	correct	TRUE	
hol	hol	PRON	5	correct	TRUE	
temetőbe	temető	ADJ	2	upos	FALSE	
ily	ily	ADJ	1	upos	FALSE	
ugy	ugy	NOUN	3	upos	FALSE	
valahogy	valahogy	PRON	1	features	FALSE	
egyik	egyik	ADJ	1	upos	FALSE	
vele	ő	PRON	3	correct	TRUE	
ham	ham	NOUN	1	upos	FALSE	
keltek	kel	VERB	1	features	FALSE	
helyütt	helyütt	ADV	1	lemmupos	FALSE	
itten	itten	PRON	1	features	FALSE	
.	.	Punct	1	tokenization	FALSE	
miben	mi	PRON	1	features	FALSE	
tetszett	tetszik	VERB	3	correct	TRUE	
katinka	katinka	PROPN	2	correct	TRUE	
rendén	rend	NOUN	1	features	FALSE	
ágya	ágy	NOUN	2	correct	TRUE	
annyira	annyira	PRON	2	features	FALSE	
bizonyosan	bizonyos	ADJ	3	correct	TRUE	
volnék	van	VERB	1	upos	FALSE	
tehát	tehát	CONJ	4	correct	TRUE	
jános	jános	ADJ	2	lemmupos	FALSE	
