doc_id	sentence_id	id	form	lemma	upos	xpos	feats	EV_lemma	EV_tok	EV_upos	EV_feats_errors
SL-WIKI0041725	4	4	me	jaz	PRON	Pp1-sa--y	Case=Acc|Number=Sing|Person=1|PronType=Prs|Variant=Short				
SL-WIKI0041725	4	5	je	biti	AUX	Va-r3s-n	Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres|VerbForm=Fin				
SL-WIKI0041725	4	6	kaznoval	kaznovati	VERB	Vmpp-sm	Aspect=Imp|Gender=Masc|Number=Sing|VerbForm=Part				
SL-WIKI0041725	4	7	in	in	CCONJ	Cc	_				
SL-WIKI0041725	4	8	še	še	PART	Q	_				
SL-WIKI0041725	4	9	kamenje	kamenje	NOUN	Ncnsa	Case=Acc|Gender=Neut|Number=Sing				
SL-WIKI0041725	4	10	sem	biti	AUX	Va-r1s-n	Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres|VerbForm=Fin				
SL-WIKI0041725	4	11	moral	morati	VERB	Vmpp-sm	Aspect=Imp|Gender=Masc|Number=Sing|VerbForm=Part				
SL-WIKI0041725	4	12	voziti	voziti	VERB	Vmpn	Aspect=Imp|VerbForm=Inf				
SL-WIKI0041725	4	13	za	za	ADP	Sa	Case=Acc				
SL-WIKI0041725	4	14	apnenico	apnenica	NOUN	Ncfsa	Case=Acc|Gender=Fem|Number=Sing				
SL-WIKI0041725	4	15	.	.	PUNCT	Z	_				
SL-WIKI004833574	1	1	Damjanovi	Damjanov	NOUN	Ncmpn	Case=Nom|Gender=Masc|Number=Plur				
SL-WIKI004833574	1	2	možgani	možgani	NOUN	Ncmpn	Case=Nom|Gender=Masc|Number=Plur				
SL-WIKI004833574	1	3	so	biti	AUX	Va-r3p-n	Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres|VerbForm=Fin				
SL-WIKI004833574	1	4	delovali	delovati	VERB	Vmpp-pm	Aspect=Imp|Gender=Masc|Number=Plur|VerbForm=Part				
SL-WIKI004833574	1	5	z	z	ADP	Si	Case=Ins				
SL-WIKI004833574	1	6	jamo	jama	NOUN	Ncfsi	Case=Ins|Gender=Fem|Number=Sing				
SL-WIKI004833574	1	7	burnostjo	burnost	NOUN	Ncfsi	Case=Ins|Gender=Fem|Number=Sing				
SL-WIKI004833574	1	8	kritične	kritičen	ADJ	Agpfsg	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing				
SL-WIKI004833574	1	9	sekunde	sekunda	NOUN	Ncfsg	Case=Gen|Gender=Fem|Number=Sing				
SL-WIKI004833574	1	10	;	;	PUNCT	Z	_				
SL-WIKI004833574	1	11	vse	ves	DET	Pg-fpn	Case=Nom|Gender=Fem|Number=Plur|PronType=Tot				
SL-WIKI004833574	1	12	te	ta	DET	Pd-fpn	Case=Nom|Gender=Fem|Number=Plur|PronType=Dem				
SL-WIKI004833574	1	13	misli	misel	NOUN	Ncfpn	Case=Nom|Gender=Fem|Number=Plur				
SL-WIKI004833574	1	14	so	biti	AUX	Va-r3p-n	Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres|VerbForm=Fin				
SL-WIKI004833574	1	15	mu	on	PRON	Pp3msd--y	Case=Dat|Gender=Masc|Number=Sing|Person=3|PronType=Prs|Variant=Short				
SL-WIKI004833574	1	16	zbežale	zbežati	VERB	Vmpp-pf	Aspect=Imp|Gender=Fem|Number=Plur|VerbForm=Part				
SL-WIKI004833574	1	17	po	po	ADP	Sl	Case=Loc				
SL-WIKI004833574	1	18	glavi	glava	NOUN	Ncfsl	Case=Loc|Gender=Fem|Number=Sing				
SL-WIKI004833574	1	19	,	,	PUNCT	Z	_				
SL-WIKI004833574	1	20	preden	preden	SCONJ	Cs	_				
SL-WIKI004833574	1	21	bi	biti	AUX	Va-c	Mood=Cnd|VerbForm=Fin				
SL-WIKI004833574	1	22	bil	biti	AUX	Va-p-sm	Gender=Masc|Number=Sing|VerbForm=Part				
SL-WIKI004833574	1	23	mogel	moči	VERB	Vmpp-sm	Aspect=Imp|Gender=Masc|Number=Sing|VerbForm=Part				
SL-WIKI004833574	1	24	treniti	treniti	VERB	Vmen	Aspect=Perf|VerbForm=Inf				
SL-WIKI004833574	1	25	z	z	ADP	Si	Case=Ins				
SL-WIKI004833574	1	26	očesom	oko	NOUN	Ncnsi	Case=Ins|Gender=Neut|Number=Sing				
SL-WIKI004833574	1	27	.	.	PUNCT	Z	_				
